FantasyPoints,Date,Name,Salary,Position,Home
16.8,20151029,Turner Myles,,NA,H
10.4,20151029,Patterson Lamar,,NA,A
71.2,20151030,Westbrook Russell,10800,PG,A
54.6,20151030,Oladipo Victor,7700,SG,H
43.4,20151030,Curry Stephen,10400,PG,A
42.9,20151030,Lowry Kyle,7500,PG,A
41.4,20151030,DeRozan DeMar,8100,SG,A
41.2,20151030,Butler Jimmy,7700,SG,A
40.8,20151030,Antetokounmpo Giannis,6200,SG,H
39.9,20151030,Jackson Reggie,8100,PG,H
39.7,20151030,Carter-Williams Michael,6800,PG,H
37.7,20151030,Thomas Isaiah,7100,PG,H
36.2,20151030,Wall John,9600,PG,A
34.6,20151030,Rondo Rajon,5100,PG,H
34.5,20151030,Fournier Evan,4000,SG,H
33.3,20151030,Wade Dwyane,7000,SG,A
32.8,20151030,Knight Brandon,6400,PG,H
31.9,20151030,Harden James,10700,SG,H
31.9,20151030,Bledsoe Eric,7100,SG,H
30.3,20151030,Bazemore Kent,3700,SG,H
30.0,20151030,Rubio Ricky,7800,PG,A
29.9,20151030,Young Nick,3900,SG,A
29.7,20151030,Jack Jarrett,6200,PG,A
29.6,20151030,Lillard Damian,9100,PG,A
29.1,20151030,Beal Bradley,7200,SG,A
28.8,20151030,Clarkson Jordan,6600,PG,A
28.0,20151030,Dellavedova Matthew,4000,PG,H
27.3,20151030,McCollum C.J.,6000,SG,A
27.1,20151030,Payton Elfrid,7500,PG,H
27.0,20151030,Ginobili Manu,4200,SG,H
26.3,20151030,Barton Will,4800,SG,H
25.8,20151030,Walker Kemba,7300,PG,A
25.5,20151030,Bradley Avery,5700,SG,H
25.0,20151030,Sessions Ramon,4100,PG,A
25.0,20151030,Schroder Dennis,4600,PG,H
24.6,20151030,Burke Trey,5400,PG,A
24.6,20151030,Dragic Goran,6400,PG,A
24.4,20151030,Mudiay Emmanuel,5500,PG,H
23.9,20151030,Burks Alec,5600,SG,A
23.8,20151030,Ross Terrence,3500,SG,A
23.3,20151030,Lawson Ty,7300,PG,H
21.9,20151030,Augustin D.J.,3900,PG,A
21.8,20151030,Lin Jeremy,4800,PG,A
21.0,20151030,Bayless Jerryd,3500,PG,H
20.7,20151030,Collison Darren,5800,PG,H
20.3,20151030,Williams Louis,4900,SG,A
20.2,20151030,Teague Jeff,7200,PG,H
19.3,20151030,Bryant Kobe,8200,SG,A
19.1,20151030,Mills Patty,3800,PG,H
19.1,20151030,Martin Kevin,5200,SG,A
18.4,20151030,Neal Gary,3800,SG,A
17.9,20151030,Lamb Jeremy,3900,SG,A
17.6,20151030,Stauskas Nik,3800,SG,H
17.5,20151030,Hood Rodney,4300,SG,A
17.5,20151030,Neto Raul,3500,PG,A
17.4,20151030,Russell D'Angelo,5400,PG,A
16.2,20151030,Parker Tony,5400,PG,H
16.1,20151030,Smart Marcus,5800,PG,H
15.8,20151030,Brooks Aaron,4200,PG,A
15.8,20151030,Caldwell-Pope Kentavious,5000,SG,H
15.4,20151030,Barbosa Leandro,3900,SG,A
15.4,20151030,Price Ronnie,3500,PG,H
15.3,20151030,LaVine Zach,5900,SG,A
15.0,20151030,Canaan Isaiah,5300,PG,H
14.4,20151030,Rose Derrick,7900,PG,A
14.0,20151030,Larkin Shane,4600,PG,A
13.8,20151030,Green Danny,4200,SG,H
13.4,20151030,Waiters Dion,4800,SG,A
13.4,20151030,Thompson Klay,7100,SG,A
13.1,20151030,Watson C.J.,3800,PG,H
12.9,20151030,Patterson Lamar,3500,SG,H
12.4,20151030,Huertas Marcelo,3500,PG,A
12.4,20151030,Nelson Jameer,4800,PG,H
12.2,20151030,Joseph Cory,3800,PG,A
12.2,20151030,Chalmers Mario,4000,PG,A
11.5,20151030,Williams Maurice,5800,PG,H
11.4,20151030,McConnell T.J.,3500,PG,H
11.4,20151030,Belinelli Marco,3900,SG,H
11.1,20151030,McLemore Ben,4500,SG,H
11.1,20151030,Blake Steve,3800,PG,H
10.8,20151030,Beverley Patrick,4000,PG,H
10.1,20151030,Crabbe Allen,3900,SG,A
9.9,20151030,Snell Tony,3900,SG,A
8.2,20151030,Ellington Wayne,3900,SG,A
7.9,20151030,Vasquez Greivis,4500,PG,H
7.7,20151030,Harris Gary,4300,SG,H
7.2,20151030,Morrow Anthony,4100,SG,A
7.1,20151030,Johnson Chris,3500,SG,A
7.0,20151030,Cunningham Jared,3500,SG,H
6.9,20151030,Johnson Joe,6800,SG,A
5.2,20151030,Green Gerald,4000,SG,A
5.2,20151030,Livingston Shaun,4000,PG,A
5.0,20151030,Connaughton Pat,3500,SG,A
5.0,20151030,Clark Ian,3500,SG,A
5.0,20151030,McCallum Ray,3500,PG,H
4.7,20151030,Curry Seth,3500,SG,H
4.4,20151030,Smith J.R.,5800,SG,H
4.4,20151030,Rush Brandon,3500,SG,A
3.5,20151030,Frazier Tim,4000,PG,A
3.5,20151030,Brown Markel,3500,SG,A
3.4,20151030,Moore E'Twaun,3700,PG,A
3.2,20151030,Goodwin Archie,3600,PG,H
3.0,20151030,Harris Joe,3500,SG,H
1.0,20151030,Sloan Donald,3500,PG,A
1.0,20151030,Anderson James,3500,SG,H
0.4,20151030,Roberson Andre,3500,SG,A
0.0,20151030,Temple Garrett,3900,PG,A
0.0,20151030,Green Erick,3500,SG,H
0.0,20151030,Johnson Tyler,3500,PG,A
0.0,20151030,Napier Shabazz,3500,PG,H
0.0,20151030,Thornton Marcus,3700,SG,H
0.0,20151030,Hardaway Jr. Tim,3900,SG,H
0.0,20151030,Mack Shelvin,3500,PG,H
0.0,20151030,Roberts Brian,3500,PG,A
0.0,20151030,Rozier Terry,3500,PG,H
0.0,20151030,Dinwiddie Spencer,3500,PG,H
0.0,20151030,Hinrich Kirk,3500,SG,A
0.0,20151030,Hilliard Darrun,3500,SG,H
0.0,20151030,Mayo O.J.,3800,SG,H
0.0,20151030,Harrison Aaron,3500,PG,A
0.0,20151030,Vaughn Rashad,3700,SG,H
0.0,20151030,Powell Norman,3500,SG,A
0.0,20151030,Miller Andre,3500,PG,A
0.0,20151030,Wright Delon,3500,PG,A
0.0,20151030,Terry Jason,3500,PG,H
0.0,20151030,Holiday Justin,3500,SG,H
0.0,20151030,Hunter R.J.,3800,SG,H
0.0,20151030,Marshall Kendall,3900,PG,H
0.0,20151030,Richardson Josh,3500,SG,A
0.0,20151030,Ennis Tyler,3500,PG,H
0.0,20151030,Henderson Gerald,5100,SG,A
0.0,20151030,Payne Cameron,3500,PG,A
0.0,20151030,Korver Kyle,5400,SG,H
0.0,20151030,Wroten Tony,6300,PG,H
0.0,20151030,Jones Tyus,3500,PG,A
0.0,20151030,Marble Devyn,3500,SG,H
0.0,20151030,Simmons Jonathon,3500,SG,H
0.0,20151030,Meeks Jodie,3600,SG,H
0.0,20151030,Daniels Troy,3500,SG,A
0.0,20151030,Anderson Alan,3500,SG,A
-1.0,20151030,Booker Devin,3600,SG,H
-1.0,20151030,Foye Randy,4100,SG,H
64.4,20151030,Durant Kevin,10000,SF,A
50.3,20151030,Love Kevin,7300,PF,H
45.9,20151030,Favors Derrick,7400,PF,A
43.8,20151030,Harris Tobias,6800,SF,H
41.9,20151030,Gasol Pau,7800,PF,A
40.0,20151030,Millsap Paul,7700,PF,H
39.0,20151030,James LeBron,10700,SF,H
35.4,20151030,Morris Marcus,5600,SF,H
34.7,20151030,Gay Rudy,7900,SF,H
32.9,20151030,Green Draymond,7800,PF,A
31.9,20151030,Williams Marvin,4300,PF,A
31.5,20151030,Leonard Kawhi,8100,SF,H
30.2,20151030,Aldridge LaMarcus,8400,PF,H
30.1,20151030,Middleton Khris,5800,SF,H
30.0,20151030,Carroll DeMarre,6300,SF,A
29.2,20151030,Mirotic Nikola,6000,SF,A
29.2,20151030,Iguodala Andre,4300,SF,A
28.6,20151030,Morris Markieff,5800,PF,H
28.5,20151030,Faried Kenneth,6900,PF,H
28.5,20151030,Bosh Chris,8100,PF,A
28.2,20151030,Batum Nicolas,6300,SF,A
27.4,20151030,Hayward Gordon,7200,SF,A
27.4,20151030,Ibaka Serge,6900,PF,A
27.3,20151030,Thompson Tristan,5000,PF,H
26.0,20151030,Aminu Al-Farouq,5200,SF,A
25.8,20151030,Casspi Omri,3900,SF,H
25.0,20151030,Noel Nerlens,7600,PF,H
24.7,20151030,Warren T.J.,3900,SF,H
24.7,20151030,Kelly Ryan,4300,SF,A
23.8,20151030,Crowder Jae,4700,SF,H
23.6,20151030,Hilario Nene,4200,PF,A
22.6,20151030,Harrell Montrezl,3500,PF,H
22.3,20151030,Wiggins Andrew,7100,SF,A
22.3,20151030,Speights Marreese,3900,PF,A
22.0,20151030,Grant Jerami,3800,PF,H
21.6,20151030,Gordon Aaron,4000,PF,H
21.4,20151030,Gibson Taj,4500,PF,A
21.3,20151030,Scola Luis,4000,PF,A
21.2,20151030,Deng Luol,5800,SF,A
21.0,20151030,Barnes Harrison,4600,SF,A
20.0,20151030,Brewer Corey,4100,SF,H
19.2,20151030,Dudley Jared,4000,SF,A
19.0,20151030,Lauvergne Joffrey,3700,PF,H
18.7,20151030,Sefolosha Thabo,4200,SF,H
18.6,20151030,Tolliver Anthony,4100,PF,H
17.8,20151030,Arthur Darrell,3500,PF,H
17.5,20151030,Harkless Maurice,3500,SF,A
17.5,20151030,Ariza Trevor,5600,SF,H
17.2,20151030,Lee David,5400,PF,H
16.4,20151030,Young Thaddeus,5500,PF,A
16.3,20151030,Porter Otto,5400,SF,A
15.8,20151030,Hollis-Jefferson Rondae,3500,SF,A
15.3,20151030,Thompson Hollis,3900,SF,H
15.2,20151030,Garnett Kevin,4000,PF,A
15.1,20151030,Diaw Boris,4200,PF,H
14.3,20151030,Johnson Stanley,4300,SF,H
14.1,20151030,Bjelica Nemanja,3600,SF,A
14.1,20151030,Sullinger Jared,5100,PF,H
13.6,20151030,Leuer Jon,3800,PF,H
12.9,20151030,Gallinari Danilo,6900,SF,H
12.7,20151030,Vonleh Noah,3500,PF,A
12.6,20151030,Prince Tayshaun,3500,SF,A
12.3,20151030,Tucker P.J.,4700,SF,H
12.3,20151030,Jones Terrence,6000,PF,H
12.1,20151030,Bass Brandon,3800,PF,A
10.3,20151030,Turner Evan,6200,SF,H
10.1,20151030,Kaminsky Frank,4200,PF,A
9.9,20151030,Copeland Chris,3700,SF,H
9.8,20151030,Robinson Thomas,4500,PF,A
9.4,20151030,Zeller Cody,4000,PF,A
9.3,20151030,Sampson JaKarr,4000,SF,H
9.0,20151030,Patterson Patrick,4300,PF,A
8.9,20151030,Davis Ed,5300,PF,A
8.8,20151030,Bogdanovic Bojan,4000,SF,A
8.3,20151030,Winslow Justise,3900,SF,A
8.2,20151030,McDermott Doug,4000,SF,A
8.1,20151030,Scott Mike,3500,SF,H
7.6,20151030,Thompson Jason,4800,PF,A
7.6,20151030,Humphries Kris,4400,PF,A
7.2,20151030,Gooden Drew,3800,PF,A
7.0,20151030,Ilyasova Ersan,5000,PF,H
6.4,20151030,Anderson Kyle,3500,SF,H
6.2,20151030,Hairston P.J.,3500,SF,A
5.6,20151030,Stoudemire Amare,4100,PF,A
5.6,20151030,Booker Trevor,4300,PF,A
5.2,20151030,McDaniels K.J.,3500,SF,H
5.2,20151030,Ingles Joe,3500,SF,A
5.2,20151030,Moreland Eric,3500,PF,H
5.2,20151030,Singler Kyle,3500,SF,A
5.0,20151030,Brown Anthony,3500,SF,A
4.9,20151030,McRoberts Josh,4100,PF,A
4.7,20151030,McAdoo James Michael,3500,PF,A
4.2,20151030,Butler Rasual,3500,SF,H
4.0,20151030,Jefferson Richard,3500,SF,H
3.6,20151030,West David,4800,PF,H
3.6,20151030,Bennett Anthony,3500,PF,A
3.4,20151030,Jerebko Jonas,3500,PF,H
3.2,20151030,Millsap Elijah,3600,SF,A
3.2,20151030,Dekker Sam,3500,SF,H
3.0,20151030,Wood Christian,3500,PF,H
3.0,20151030,Holmes Richaun,3500,PF,H
3.0,20151030,Hezonja Mario,4100,SF,H
2.7,20151030,Johnson James,3500,SF,A
2.6,20151030,Weems Sonny,3500,SF,H
2.4,20151030,Bullock Reggie,3500,SF,H
2.2,20151030,Muhammad Shabazz,4300,SF,A
2.0,20151030,Teletovic Mirza,3700,PF,H
1.9,20151030,Randle Julius,4700,PF,A
1.5,20151030,Ennis James,3500,SF,A
1.4,20151030,Lyles Trey,3500,PF,A
1.4,20151030,Miller Mike,3500,SF,H
1.2,20151030,Jones James,3500,SF,H
1.2,20151030,Inglis Damien,3500,SF,H
1.0,20151030,Karasev Sergey,3500,SF,A
0.2,20151030,Montero Luis,3500,SF,A
0.0,20151030,Oubre Kelly,3500,SF,A
0.0,20151030,Collison Nick,3500,PF,A
0.0,20151030,Rudez Damjan,3500,SF,A
0.0,20151030,Butler Caron,3500,SF,H
0.0,20151030,Portis Bobby,3800,PF,A
0.0,20151030,Hansbrough Tyler,3500,PF,A
0.0,20151030,Novak Steve,3500,SF,A
0.0,20151030,Covington Robert,5800,SF,H
0.0,20151030,Frye Channing,3800,PF,H
0.0,20151030,Hickson J.J.,3800,PF,H
0.0,20151030,McGary Mitch,3500,PF,A
0.0,20151030,Payne Adreian,3500,PF,A
0.0,20151030,Nicholson Andrew,3500,PF,H
0.0,20151030,Henson John,4400,PF,H
0.0,20151030,Haslem Udonis,3500,PF,A
0.0,20151030,Smith Jason,3800,PF,H
0.0,20151030,Webster Martell,3500,SF,A
0.0,20151030,Jefferson Cory,3500,PF,H
0.0,20151030,Acy Quincy,3600,PF,H
0.0,20151030,Dunleavy Mike,4200,SF,A
0.0,20151030,Looney Kevon,3500,PF,A
0.0,20151030,Mickey Jordan,3500,PF,H
0.0,20151030,Peace Metta World,3500,SF,A
0.0,20151030,Bairstow Cameron,3500,PF,A
0.0,20151030,Motiejunas Donatas,6400,PF,H
0.0,20151030,Alexander Cliff,3500,PF,A
0.0,20151030,Muscala Mike,3800,PF,H
0.0,20151030,Reed Willie,3500,PF,A
0.0,20151030,Chandler Wilson,6200,SF,H
0.0,20151030,Dukan Duje,3500,PF,H
0.0,20151030,Caboclo Bruno,3500,SF,A
0.0,20151030,Young James,3500,SF,H
0.0,20151030,Huestis Josh,3500,SF,A
0.0,20151030,Nance Larry,3500,PF,A
0.0,20151030,Parker Jabari,6200,PF,H
54.8,20151030,Towns Karl-Anthony,6100,C,A
49.0,20151030,Drummond Andre,8900,C,H
45.4,20151030,Vucevic Nikola,7700,C,H
42.7,20151030,Cousins DeMarcus,10900,C,H
35.3,20151030,Cauley-Stein Willie,5000,C,H
35.2,20151030,Gobert Rudy,8100,C,A
35.1,20151030,Chandler Tyson,5900,C,H
34.8,20151030,Whiteside Hassan,7300,C,A
34.5,20151030,Monroe Greg,8300,C,H
29.7,20151030,Horford Al,7200,C,H
29.2,20151030,Jefferson Al,7600,C,A
27.6,20151030,Adams Steven,4200,C,A
27.5,20151030,Plumlee Mason,5000,C,A
26.6,20151030,Lopez Brook,7900,C,A
25.0,20151030,Hibbert Roy,5400,C,A
24.1,20151030,Duncan Tim,7300,C,H
23.1,20151030,Johnson Amir,5300,C,H
23.0,20151030,Koufos Kosta,3700,C,H
21.3,20151030,Len Alex,4100,C,H
20.9,20151030,Ezeli Festus,3500,C,A
20.8,20151030,Hawes Spencer,3500,C,A
20.4,20151030,Howard Dwight,8500,C,H
20.3,20151030,Gortat Marcin,6400,C,A
20.3,20151030,Jokic Nikola,3500,C,H
20.1,20151030,Capela Clint,4500,C,H
19.0,20151030,Valanciunas Jonas,6200,C,A
18.7,20151030,Okafor Jahlil,5800,C,H
17.4,20151030,Olynyk Kelly,4000,C,H
17.2,20151030,Kanter Enes,7100,C,A
16.4,20151030,O'Bryant Johnny,3500,C,H
16.0,20151030,Mozgov Timofey,4600,C,H
13.2,20151030,Dedmon Dewayne,3800,C,H
12.7,20151030,Baynes Aron,3800,C,H
12.2,20151030,Biyombo Bismack,4100,C,A
11.6,20151030,Splitter Tiago,4000,C,H
11.6,20151030,Varejao Anderson,3800,C,H
11.5,20151030,Marjanovic Boban,3500,C,H
11.5,20151030,Zeller Tyler,4800,C,H
8.6,20151030,Noah Joakim,5500,C,A
6.2,20151030,Bargnani Andrea,4600,C,A
5.4,20151030,Plumlee Miles,3500,C,H
4.6,20151030,Leonard Meyers,5000,C,A
4.2,20151030,Dieng Gorgui,4800,C,A
3.4,20151030,Sacre Robert,3500,C,A
3.2,20151030,Pleiss Tibor,3500,C,A
1.2,20151030,Black Tarik,4300,C,A
0.0,20151030,Kaun Sasha,3500,C,H
0.0,20151030,Felicio Cristiano,3500,C,A
0.0,20151030,Anthony Joel,3500,C,H
0.0,20151030,Blair DeJuan,3800,C,A
0.0,20151030,Kaman Chris,4200,C,A
0.0,20151030,Tavares Walter,3500,C,H
0.0,20151030,Nogueira Lucas,3500,C,A
0.0,20151030,Nurkic Jusuf,4000,C,H
0.0,20151030,Pekovic Nikola,4800,C,A
0.0,20151030,Bogut Andrew,5400,C,A
0.0,20151030,Bonner Matt,3500,C,H
0.0,20151030,Andersen Chris,3500,C,A
0.0,20151030,Withey Jeff,3500,C,A
77.3,20151031,Curry Stephen,10400,PG,A
55.6,20151031,Bledsoe Eric,7100,SG,A
44.5,20151031,Knight Brandon,6400,PG,A
42.0,20151031,Rondo Rajon,5100,PG,A
38.8,20151031,Lillard Damian,9100,PG,H
37.7,20151031,Paul Chris,9400,PG,H
37.6,20151031,Wall John,9600,PG,H
37.4,20151031,Conley Mike,6400,PG,H
33.8,20151031,Beal Bradley,7200,SG,H
31.4,20151031,Galloway Langston,4600,SG,A
30.1,20151031,Jack Jarrett,6200,PG,A
29.5,20151031,Hood Rodney,4300,SG,A
29.4,20151031,Holiday Jrue,5800,PG,H
28.0,20151031,Redick J.J.,4800,SG,H
28.0,20151031,McCollum C.J.,6000,SG,H
26.1,20151031,Thompson Klay,7100,SG,A
25.6,20151031,Collison Darren,5800,PG,A
25.6,20151031,Douglas Toney,3900,PG,H
25.3,20151031,Ellis Monta,6300,SG,H
24.1,20151031,Burke Trey,5400,PG,A
22.7,20151031,Hill George,6500,PG,H
21.4,20151031,Allen Tony,4800,SG,H
20.7,20151031,Lee Courtney,3800,SG,H
18.8,20151031,Gordon Eric,5300,SG,H
18.2,20151031,Vujacic Sasha,3700,SG,A
16.9,20151031,Belinelli Marco,3900,SG,A
16.9,20151031,Udrih Beno,4000,PG,H
16.9,20151031,Johnson Joe,6800,SG,A
14.5,20151031,Calderon Jose,4400,PG,A
13.4,20151031,Stephenson Lance,3500,SG,H
13.3,20151031,Rush Brandon,3500,SG,A
12.9,20151031,Sessions Ramon,4100,PG,H
12.4,20151031,Grant Jerian,4500,PG,A
12.2,20151031,Burks Alec,5600,SG,A
11.2,20151031,Crawford Jamal,5100,SG,H
10.0,20151031,Crabbe Allen,3900,SG,H
9.7,20151031,Price Ronnie,3500,PG,A
9.7,20151031,Livingston Shaun,4000,PG,A
9.0,20151031,Barbosa Leandro,3900,SG,A
8.9,20151031,Stuckey Rodney,4900,SG,H
7.9,20151031,Smith Ishmael,3500,PG,H
6.2,20151031,Larkin Shane,4600,PG,A
6.0,20151031,Ellington Wayne,3900,SG,A
5.5,20151031,Neal Gary,3800,SG,H
4.2,20151031,McLemore Ben,4500,SG,A
3.0,20151031,Brown Markel,3500,SG,A
3.0,20151031,Johnson Chris,3500,SG,A
2.4,20151031,Neto Raul,3500,PG,A
1.4,20151031,Frazier Tim,4000,PG,H
0.0,20151031,Clark Ian,3500,SG,A
0.0,20151031,Hill Solomon,3800,SG,H
0.0,20151031,Curry Seth,3500,SG,A
0.0,20151031,Temple Garrett,3900,PG,H
0.0,20151031,Afflalo Arron,4600,SG,A
0.0,20151031,Goodwin Archie,3600,PG,A
0.0,20151031,Adams Jordan,3500,SG,H
0.0,20151031,Booker Devin,3600,SG,A
0.0,20151031,Prigioni Pablo,3500,PG,H
0.0,20151031,Anderson James,3500,SG,A
0.0,20151031,Connaughton Pat,3500,SG,H
0.0,20151031,Smith Russ,3500,PG,H
0.0,20151031,Sloan Donald,3500,PG,A
0.0,20151031,Wilcox C.J.,3500,SG,H
0.0,20151031,Henderson Gerald,5100,SG,H
0.0,20151031,Cole Norris,3500,PG,H
0.0,20151031,Anderson Alan,3500,SG,H
-1.0,20151031,Young Joseph,3500,SG,H
-2.0,20151031,Rivers Austin,4000,PG,H
57.8,20151031,Griffin Blake,10000,PF,H
51.4,20151031,Anthony Carmelo,9300,SF,A
51.0,20151031,Davis Anthony,11100,PF,H
36.4,20151031,Favors Derrick,7400,PF,A
35.2,20151031,Green Draymond,7800,PF,A
34.8,20151031,Gay Rudy,7900,SF,A
31.3,20151031,Porter Otto,5400,SF,H
29.9,20151031,Aminu Al-Farouq,5200,SF,H
29.2,20151031,Gooden Drew,3800,PF,H
29.1,20151031,Randolph Zach,6800,PF,H
28.8,20151031,Young Thaddeus,5500,PF,A
28.4,20151031,Anderson Ryan,5600,PF,H
28.3,20151031,Morris Markieff,5800,PF,A
25.4,20151031,Bogdanovic Bojan,4000,SF,A
25.3,20151031,Green Jeff,4500,SF,H
22.9,20151031,Iguodala Andre,4300,SF,A
22.4,20151031,Robinson Thomas,4500,PF,A
21.4,20151031,Barnes Harrison,4600,SF,A
20.1,20151031,George Paul,8600,SF,H
19.2,20151031,Davis Ed,5300,PF,H
18.6,20151031,Ingles Joe,3500,SF,A
18.1,20151031,Leuer Jon,3800,PF,A
15.8,20151031,Turner Myles,3500,PF,H
15.4,20151031,Miles C.J.,4900,SF,H
14.8,20151031,Casspi Omri,3900,SF,A
14.7,20151031,Thomas Lance,3500,SF,A
14.5,20151031,Hayward Gordon,7200,SF,A
14.2,20151031,Porzingis Kristaps,4900,PF,A
13.9,20151031,Hilario Nene,4200,PF,H
13.8,20151031,Harkless Maurice,3500,SF,H
11.7,20151031,Babbitt Luke,3500,SF,H
11.2,20151031,Cunningham Dante,4100,PF,H
11.2,20151031,Tucker P.J.,4700,SF,A
10.7,20151031,Williams Derrick,4600,PF,A
10.6,20151031,Green JaMychal,3500,PF,H
10.1,20151031,Humphries Kris,4400,PF,H
10.0,20151031,Booker Trevor,4300,PF,A
9.2,20151031,Speights Marreese,3900,PF,A
8.5,20151031,Allen Lavoy,3600,PF,H
8.1,20151031,Budinger Chase,4200,SF,H
7.2,20151031,Barnes Matt,3600,SF,H
6.3,20151031,Vonleh Noah,3500,PF,H
6.1,20151031,Dudley Jared,4000,SF,H
5.9,20151031,Smith Josh,4700,PF,H
5.8,20151031,Lyles Trey,3500,PF,A
5.1,20151031,Hollis-Jefferson Rondae,3500,SF,A
4.4,20151031,Gee Alonzo,3500,SF,H
4.0,20151031,Butler Caron,3500,SF,A
3.5,20151031,Weems Sonny,3500,SF,A
3.4,20151031,Pierce Paul,4400,SF,H
1.2,20151031,Warren T.J.,3900,SF,A
1.2,20151031,Johnson Wesley,4700,SF,H
0.0,20151031,Mbah a Moute Luc,3900,SF,H
0.0,20151031,McAdoo James Michael,3500,PF,A
0.0,20151031,Millsap Elijah,3600,SF,A
0.0,20151031,Teletovic Mirza,3700,PF,A
0.0,20151031,Oubre Kelly,3500,SF,H
0.0,20151031,Thompson Jason,4800,PF,A
0.0,20151031,Karasev Sergey,3500,SF,A
0.0,20151031,Carter Vince,3500,SF,H
0.0,20151031,Seraphin Kevin,3700,PF,A
0.0,20151031,Montero Luis,3500,SF,H
0.0,20151031,Early Cleanthony,3500,SF,A
0.0,20151031,Acy Quincy,3600,PF,A
0.0,20151031,Webster Martell,3500,SF,H
0.0,20151031,Dawson Branden,3500,PF,H
0.0,20151031,Alexander Cliff,3500,PF,H
0.0,20151031,Robinson III Glenn,3500,SF,H
0.0,20151031,Moreland Eric,3500,PF,A
0.0,20151031,Dukan Duje,3500,PF,A
0.0,20151031,Jefferson Cory,3500,PF,A
0.0,20151031,Martin Jarell,3500,PF,H
0.0,20151031,Amundson Louis,3500,PF,A
0.0,20151031,Pondexter Quincy,3900,SF,H
0.0,20151031,Stokes Jarnell,3500,PF,H
0.0,20151031,Christmas Rakeem,3500,PF,H
53.1,20151031,Jordan DeAndre,7700,C,H
34.4,20151031,Gobert Rudy,8100,C,A
26.0,20151031,Lopez Brook,7900,C,A
25.3,20151031,Cousins DeMarcus,10900,C,A
24.8,20151031,Cauley-Stein Willie,5000,C,A
24.7,20151031,Chandler Tyson,5900,C,A
23.1,20151031,Lopez Robin,4400,C,A
20.4,20151031,Plumlee Mason,5000,C,H
17.8,20151031,Gasol Marc,8000,C,H
16.5,20151031,Ajinca Alexis,3500,C,H
16.0,20151031,Mahinmi Ian,5000,C,H
14.5,20151031,Gortat Marcin,6400,C,H
14.4,20151031,Koufos Kosta,3700,C,A
14.2,20151031,Leonard Meyers,5000,C,H
13.9,20151031,O'Quinn Kyle,4800,C,A
12.5,20151031,Ezeli Festus,3500,C,A
11.0,20151031,Wright Brandan,4000,C,H
6.8,20151031,Len Alex,4100,C,A
4.2,20151031,Bargnani Andrea,4600,C,A
3.5,20151031,Perkins Kendrick,3500,C,H
3.2,20151031,Asik Omer,4500,C,H
0.0,20151031,Withey Jeff,3500,C,A
0.0,20151031,Kaman Chris,4200,C,H
0.0,20151031,Hill Jordan,4500,C,H
0.0,20151031,Aldrich Cole,3600,C,H
0.0,20151031,Bogut Andrew,5400,C,A
0.0,20151031,Pleiss Tibor,3500,C,A
-0.8,20151031,Blair DeJuan,3800,C,H
-2.0,20151031,Whittington Shayne,3500,C,H
39.8,20151101,Westbrook Russell,11200,PG,H
38.5,20151101,Lowry Kyle,7700,PG,H
38.3,20151101,Butler Jimmy,7800,SG,H
37.4,20151101,Wade Dwyane,7100,SG,H
36.7,20151101,Harden James,10400,SG,A
35.8,20151101,Antetokounmpo Giannis,6500,SG,A
35.2,20151101,Walker Kemba,7200,PG,H
34.3,20151101,Bazemore Kent,4000,SG,A
34.1,20151101,Oladipo Victor,8100,SG,A
32.9,20151101,Smart Marcus,5600,PG,H
32.2,20151101,Teague Jeff,7100,PG,A
30.1,20151101,Ginobili Manu,4400,SG,A
29.1,20151101,Johnson Tyler,3500,PG,H
28.5,20151101,Carter-Williams Michael,7000,PG,A
28.0,20151101,Williams Deron,6900,PG,A
27.0,20151101,Fournier Evan,4300,SG,A
26.3,20151101,Bradley Avery,5700,SG,H
24.7,20151101,Nelson Jameer,4600,PG,A
24.4,20151101,Thornton Marcus,3700,SG,A
24.2,20151101,DeRozan DeMar,8200,SG,H
24.1,20151101,Barton Will,4900,SG,A
23.7,20151101,Thomas Isaiah,7400,PG,H
23.4,20151101,Rose Derrick,7500,PG,H
22.7,20151101,Green Danny,4100,SG,A
21.8,20151101,Ross Terrence,3700,SG,H
21.6,20151101,Dragic Goran,6300,PG,H
21.5,20151101,Bryant Kobe,7900,SG,H
21.4,20151101,Joseph Cory,3700,PG,H
21.1,20151101,Barea Jose,4500,PG,A
20.9,20151101,Augustin D.J.,4000,PG,H
20.9,20151101,Roberson Andre,3500,SG,H
20.8,20151101,Lamb Jeremy,3900,SG,H
20.4,20151101,Lin Jeremy,4800,PG,H
19.2,20151101,Waiters Dion,4700,SG,H
18.1,20151101,Russell D'Angelo,5300,PG,H
17.6,20151101,Vasquez Greivis,4300,PG,A
17.4,20151101,Felton Raymond,4100,PG,A
16.6,20151101,Harris Devin,4300,SG,A
16.5,20151101,Clarkson Jordan,6600,PG,H
16.3,20151101,Mudiay Emmanuel,5500,PG,A
15.1,20151101,Schroder Dennis,4600,PG,A
14.7,20151101,Williams Louis,4900,SG,H
14.1,20151101,Brooks Aaron,4200,PG,H
13.9,20151101,Matthews Wes,6000,SG,A
13.8,20151101,Lawson Ty,7100,PG,A
13.8,20151101,Snell Tony,3800,SG,H
13.1,20151101,Morrow Anthony,3900,SG,H
11.7,20151101,Huertas Marcelo,3500,PG,H
